gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,25,1,0,2,0,0,0,0,0,0,1,0,1,19.899999618530277,510.7999877929688,0
1,0,0,0,5,1,1,0,1,0,0,0,0,0,0,1,2,53.79999923706055,283.95001220703125,0
0,0,0,0,26,1,1,0,0,0,0,0,0,0,1,1,1,51.54999923706055,1295.4000244140625,0
0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,3,19.649999618530277,19.649999618530277,0
0,1,0,0,70,0,0,0,0,1,1,0,1,0,1,1,1,44.04999923706055,3011.64990234375,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,2,114.0,8093.14990234375,0
0,0,1,0,60,1,0,1,0,1,0,0,1,1,1,1,2,94.4000015258789,5610.25,1
1,1,1,1,32,1,1,1,0,1,0,0,1,1,0,1,2,100.4000015258789,3217.64990234375,0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,2,19.850000381469727,19.850000381469727,1
1,0,0,0,14,1,1,0,0,1,0,0,0,0,1,1,3,54.25,773.2000122070312,0
1,0,0,0,13,1,1,1,1,0,0,0,0,0,0,1,1,80.0,1029.3499755859375,0
1,0,0,0,6,1,1,1,0,1,1,1,1,1,0,1,1,109.9000015258789,669.4500122070312,1
1,0,0,0,46,1,1,0,1,0,1,0,1,1,2,0,3,79.19999694824219,3593.800048828125,0
0,0,0,0,15,1,0,1,0,0,1,1,1,1,0,1,2,101.3499984741211,1553.949951171875,1
0,1,1,0,43,1,1,1,0,1,0,1,1,0,0,1,2,94.3000030517578,3953.14990234375,0
0,0,0,0,39,1,0,0,0,0,0,1,0,0,2,1,0,49.79999923706055,1971.1500244140625,0
0,1,0,0,21,1,0,0,0,0,1,0,1,0,0,1,0,60.04999923706055,1236.1500244140625,1
0,0,0,0,57,0,0,0,1,0,1,0,1,1,0,1,2,53.75,3196.0,0
1,0,1,0,53,1,0,1,0,0,0,1,1,1,1,1,2,93.4499969482422,4872.2001953125,0
0,0,1,1,18,1,0,1,1,0,1,0,1,0,0,1,3,87.9000015258789,1500.5,0
1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,2,60.150001525878906,60.150001525878906,1
1,0,1,0,58,1,1,0,1,0,0,1,0,0,1,1,0,61.04999923706055,3478.75,0
1,1,0,0,71,1,1,1,0,0,1,0,1,1,2,0,0,104.0500030517578,7413.5498046875,0
1,0,0,0,35,1,0,1,0,0,1,1,1,1,1,1,2,99.25,3532.0,0
0,0,0,0,3,1,0,1,0,0,1,0,0,1,0,0,1,85.69999694824219,256.75,0
0,0,0,0,38,1,1,1,1,1,0,0,1,1,1,1,2,104.8499984741211,3887.25,0
0,0,1,1,35,1,1,0,1,1,1,1,0,0,2,1,1,69.1500015258789,2490.14990234375,0
0,0,0,0,7,1,1,1,0,0,1,0,1,0,0,1,2,90.4499969482422,593.4500122070312,1
1,0,0,0,47,1,0,0,0,0,1,1,1,1,2,0,3,74.44999694824219,3510.300048828125,0
1,0,0,0,14,1,0,0,0,1,0,0,0,0,0,0,2,50.45000076293945,765.4500122070312,0
1,1,1,0,20,1,0,0,0,1,0,0,0,1,0,1,2,60.0,1259.3499755859375,0
0,0,1,0,66,1,1,0,1,1,0,1,1,1,2,0,2,85.25,5538.35009765625,0
0,0,1,0,15,1,0,2,0,0,0,0,0,0,0,1,1,19.450000762939453,340.8500061035156,0
1,0,0,0,42,1,0,2,0,0,0,0,0,0,2,1,0,20.75,844.4500122070312,0
1,0,1,0,17,1,1,1,1,0,0,0,0,0,0,0,2,78.9000015258789,1348.949951171875,0
0,0,0,0,37,1,1,1,0,1,0,1,1,1,1,1,1,104.5,3778.0,0
1,0,0,0,12,1,0,0,0,1,0,0,0,0,0,1,2,49.400001525878906,611.6500244140625,0
0,0,1,0,53,1,0,1,0,1,0,0,1,1,1,1,0,94.25,4867.9501953125,1
1,0,0,0,60,1,1,2,0,0,0,0,0,0,2,0,3,25.0,1505.050048828125,0
0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,1,25.549999237060547,467.8500061035156,0
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,74.9000015258789,74.9000015258789,1
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.1500015258789,194.1999969482422,0
1,0,0,1,9,1,0,0,0,0,0,1,1,1,0,1,1,69.4000015258789,571.4500122070312,0
1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2,80.25,80.25,1
0,0,1,0,56,1,1,1,1,1,1,0,0,0,1,1,2,93.1500015258789,5253.9501953125,0
0,0,1,1,17,1,0,1,0,0,0,0,0,0,0,1,2,69.0,1149.6500244140625,1
1,0,1,1,11,1,1,0,0,0,0,1,0,1,0,1,2,66.3499984741211,740.7999877929688,1
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,2,69.55000305175781,521.3499755859375,0
1,0,1,1,69,1,0,2,0,0,0,0,0,0,2,0,0,20.200000762939453,1412.6500244140625,0
0,0,0,0,19,1,1,1,0,0,0,0,0,1,0,1,0,86.0,1532.449951171875,1
1,0,1,1,3,1,0,1,0,0,0,0,0,1,0,1,2,80.30000305175781,250.0500030517578,1
0,0,1,1,54,1,0,2,0,0,0,0,0,0,2,0,1,20.399999618530277,1090.5999755859375,0
0,0,1,0,62,1,1,2,0,0,0,0,0,0,1,1,1,23.75,1446.800048828125,0
0,0,0,0,24,1,1,1,0,1,0,0,1,0,0,1,1,90.5500030517578,2282.550048828125,1
1,0,1,1,62,1,1,0,0,0,0,0,1,1,0,1,1,70.44999694824219,4300.4501953125,0
0,0,0,0,17,1,1,0,1,0,0,0,0,1,0,0,0,65.75,1111.199951171875,0
0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,3,24.600000381469727,190.1000061035156,0
0,0,1,1,64,1,0,0,1,0,1,1,1,0,2,0,3,69.25,4447.75,0
1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,75.9000015258789,143.35000610351562,1
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,45.84999847412109,45.84999847412109,1
1,0,1,0,16,0,0,0,0,0,0,1,1,1,0,1,2,49.95000076293945,810.2000122070312,1
1,0,1,0,72,1,1,2,0,0,0,0,0,0,2,0,0,24.649999618530277,1830.050048828125,0
0,0,0,0,30,1,1,1,1,1,1,0,0,0,1,0,0,90.4000015258789,2820.64990234375,0
1,0,1,0,49,1,1,1,1,0,0,0,1,1,0,1,3,100.8499984741211,4847.35009765625,0
0,0,1,0,61,1,1,0,1,0,1,1,0,1,2,0,1,75.3499984741211,4729.2998046875,0
0,0,1,1,47,1,1,1,0,1,0,0,1,0,0,0,2,87.19999694824219,4017.449951171875,0
0,0,0,0,20,1,0,0,1,0,1,0,0,1,0,0,1,64.4000015258789,1398.5999755859375,0
0,0,1,1,34,1,0,1,0,0,0,0,1,0,0,0,2,78.30000305175781,2564.300048828125,1
1,0,1,1,70,1,1,2,0,0,0,0,0,0,2,0,0,24.700000762939453,1685.9000244140625,0
0,0,0,1,54,1,0,1,1,1,0,1,1,1,1,1,2,105.8499984741211,5826.64990234375,0
0,1,1,0,61,1,1,1,0,1,1,1,1,0,1,1,3,98.3000030517578,6066.5498046875,0
0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,2,76.94999694824219,228.3999938964844,1
0,0,0,0,13,1,0,2,0,0,0,0,0,0,1,0,3,19.450000762939453,270.20001220703125,0
1,1,0,0,16,1,1,1,0,0,0,0,1,1,0,1,2,96.1500015258789,1529.199951171875,1
1,0,1,1,3,1,0,0,0,1,0,0,1,0,0,1,1,58.70000076293945,168.60000610351562,0
0,0,0,0,25,1,0,2,0,0,0,0,0,0,0,1,3,20.149999618530277,536.3499755859375,0
0,0,0,0,30,1,1,0,1,0,0,0,0,1,0,1,3,64.5,1888.449951171875,0
1,0,1,0,21,0,0,0,1,0,0,0,0,0,0,0,2,28.5,629.3499755859375,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.29999923706055,45.29999923706055,1
1,0,0,0,15,1,0,2,0,0,0,0,0,0,0,0,0,19.399999618530277,289.29998779296875,1
0,1,1,0,23,1,0,1,0,0,0,0,1,1,0,1,2,90.4499969482422,2117.25,0
1,0,1,1,45,1,1,1,1,1,0,0,1,1,0,1,2,105.1500015258789,4730.89990234375,0
1,0,1,1,24,1,1,1,0,1,1,0,0,0,1,0,0,83.1500015258789,2033.050048828125,0
1,0,0,0,11,1,1,1,0,0,0,1,1,0,0,0,2,90.1500015258789,987.9500122070312,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.04999923706055,45.04999923706055,1
1,0,1,0,56,1,1,1,0,0,1,1,1,1,2,0,0,103.1999969482422,5744.35009765625,0
1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,75.80000305175781,75.80000305175781,1
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,19.450000762939453,19.450000762939453,0
1,0,0,0,7,1,0,1,0,0,0,0,0,1,0,1,2,79.30000305175781,523.1500244140625,1
1,1,1,0,55,1,0,1,0,0,1,1,1,0,2,0,1,88.80000305175781,4805.2998046875,0
1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,30.899999618530277,59.04999923706055,1
1,0,1,1,72,1,1,0,1,0,1,1,1,1,2,1,1,85.9000015258789,6110.75,0
1,1,0,0,45,0,0,0,0,0,0,0,0,1,1,0,2,34.20000076293945,1596.5999755859375,0
1,0,0,0,47,1,0,2,0,0,0,0,0,0,2,0,3,20.149999618530277,1046.199951171875,0
1,1,0,0,46,1,0,1,0,1,0,0,1,1,1,0,1,95.25,4424.2001953125,1
0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,3,50.29999923706055,92.75,0
1,0,1,0,2,1,0,1,1,0,0,1,0,0,0,1,2,80.1500015258789,194.5500030517578,0
1,0,1,0,12,1,0,0,0,1,0,0,0,0,0,1,2,51.25,612.0999755859375,0
1,1,1,0,68,1,1,1,0,1,0,0,0,1,0,1,0,89.5999984741211,6127.60009765625,1
0,0,1,1,69,1,0,1,0,0,0,1,1,1,2,1,1,95.1999969482422,6671.7001953125,0
0,1,0,1,56,1,0,1,1,0,0,0,1,1,1,0,1,94.8000030517578,5264.2998046875,0
1,1,0,0,4,1,1,1,1,0,0,0,0,0,0,1,2,80.25,303.70001220703125,0
0,0,1,0,64,1,1,0,0,1,1,1,1,0,2,1,0,76.0999984741211,4818.7998046875,0
0,0,1,0,59,1,1,1,1,1,1,0,1,1,1,1,2,110.1500015258789,6448.0498046875,1
0,0,1,1,62,1,1,1,1,1,1,1,1,1,2,0,0,115.5500030517578,7159.0498046875,0
0,0,1,1,63,1,1,2,0,0,0,0,0,0,2,0,1,24.649999618530277,1574.5,0
1,0,0,0,53,0,0,0,1,1,1,1,1,0,1,1,2,53.59999847412109,2879.199951171875,0
0,0,1,1,5,1,0,2,0,0,0,0,0,0,0,0,3,19.450000762939453,86.05000305175781,0
0,1,1,0,49,1,1,1,1,1,1,0,0,0,0,1,2,88.19999694824219,4159.4501953125,0
1,0,1,1,62,1,1,1,1,0,0,0,1,1,2,1,0,101.1500015258789,6638.35009765625,0
1,0,1,0,55,1,0,0,1,1,0,1,0,0,2,0,3,56.79999923706055,3112.050048828125,0
1,1,1,0,71,1,0,1,1,1,1,1,1,0,2,1,2,99.4000015258789,7168.25,0
1,0,1,1,72,1,0,2,0,0,0,0,0,0,2,1,1,20.100000381469727,1326.25,0
0,0,1,1,36,0,0,0,1,0,1,1,1,1,1,0,1,60.70000076293945,2234.550048828125,0
0,0,1,0,25,1,0,2,0,0,0,0,0,0,1,1,0,20.950000762939453,495.1499938964844,0
1,1,1,0,72,1,1,1,1,1,1,1,1,1,2,1,0,114.8499984741211,8317.9501953125,0
1,0,0,0,36,1,0,2,0,0,0,0,0,0,1,1,0,19.25,679.7999877929688,0
0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,3,62.79999923706055,62.79999923706055,0
1,0,1,0,72,1,1,1,1,0,1,0,1,1,2,1,2,105.5,7544.0,0
0,0,1,1,59,1,0,2,0,0,0,0,0,0,2,0,3,19.850000381469727,1188.25,0
0,1,1,0,7,1,0,1,0,0,0,0,1,1,0,1,2,89.5,676.7000122070312,1
1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,74.0999984741211,74.0999984741211,0
1,0,1,1,30,1,1,1,0,1,1,1,1,1,0,1,2,107.5,3242.5,0
0,0,0,0,64,1,0,2,0,0,0,0,0,0,2,0,3,19.549999237060547,1240.1500244140625,0
0,0,0,0,63,1,1,0,1,1,1,1,0,0,1,0,0,68.80000305175781,4111.35009765625,0
0,1,1,0,72,1,1,0,1,1,1,0,1,1,2,0,1,84.44999694824219,5899.85009765625,0
0,0,1,0,8,1,0,1,1,0,0,0,0,0,0,0,2,75.0,632.9500122070312,1
1,0,0,0,62,1,1,0,0,1,1,1,1,1,2,0,0,84.5,5193.2001953125,0
0,0,1,1,67,1,1,1,0,1,1,1,1,1,2,1,0,111.1999969482422,7530.7998046875,0
0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,44.75,270.95001220703125,1
1,0,1,1,70,1,1,0,1,0,0,1,1,1,2,1,0,80.5999984741211,5460.2001953125,0
1,1,0,0,20,1,0,1,0,0,0,0,1,0,0,0,0,80.69999694824219,1614.199951171875,0
1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,2,75.5999984741211,402.5,0
1,0,1,1,24,0,0,0,1,1,1,0,1,1,1,0,2,57.59999847412109,1367.75,0
1,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,2,44.04999923706055,483.7000122070313,1
0,0,1,0,72,1,1,1,0,1,1,1,1,1,2,1,1,110.5999984741211,7962.2001953125,0
1,0,1,1,66,1,0,0,1,1,0,1,0,0,2,1,1,58.20000076293945,3810.800048828125,0
1,0,1,1,45,1,0,0,1,0,1,1,1,1,2,1,3,81.0,3533.60009765625,0
1,0,1,1,69,1,0,2,0,0,0,0,0,0,2,0,0,19.700000762939453,1396.9000244140625,0
0,1,1,0,15,1,1,1,0,0,0,0,0,1,0,1,0,85.5999984741211,1345.550048828125,1
1,0,0,0,28,1,0,0,0,0,1,0,1,0,0,1,0,59.54999923706055,1646.449951171875,0
1,0,0,0,70,1,1,1,1,1,1,1,1,1,1,0,1,115.5500030517578,8127.60009765625,1
1,0,0,0,36,1,0,0,1,1,1,1,0,1,1,1,3,75.55000305175781,2680.14990234375,0
0,1,0,0,16,1,1,1,0,0,0,0,1,0,0,1,2,86.5999984741211,1281.0,1
1,0,0,0,18,1,1,1,0,0,0,0,1,0,0,1,2,85.19999694824219,1553.9000244140625,1
1,0,1,0,34,1,1,1,0,0,0,0,1,1,0,1,2,97.6500015258789,3207.550048828125,1
0,0,1,1,42,0,0,0,0,1,1,0,0,1,1,1,1,45.09999847412109,2049.050048828125,0
0,0,0,0,48,1,1,0,1,0,0,1,0,1,1,1,0,70.94999694824219,3629.199951171875,0
0,0,1,0,47,1,1,1,0,1,1,1,1,1,0,1,2,109.5500030517578,5124.5498046875,1
1,0,1,1,39,1,1,1,0,1,1,1,0,0,1,1,2,89.55000305175781,3474.449951171875,1
1,0,1,1,11,1,0,2,0,0,0,0,0,0,2,0,1,20.899999618530277,202.3000030517578,0
0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,1,3,19.950000762939453,147.5,0
1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,3,24.600000381469727,86.3499984741211,0
0,0,0,0,8,1,0,0,1,0,1,0,0,1,0,1,2,66.69999694824219,579.0,0
0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,3,19.450000762939453,19.450000762939453,1
0,0,1,1,32,1,0,1,1,1,1,0,0,1,1,0,3,94.8000030517578,3131.550048828125,0
0,0,1,1,60,1,0,0,1,1,1,1,0,0,1,1,0,65.8499984741211,3928.300048828125,0
1,0,1,0,10,1,0,2,0,0,0,0,0,0,0,1,0,19.950000762939453,187.75,0
1,0,1,0,71,1,1,2,0,0,0,0,0,0,2,1,0,24.649999618530277,1710.1500244140625,0
1,0,1,1,4,1,0,2,0,0,0,0,0,0,0,0,3,20.350000381469727,76.3499984741211,1
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.25,69.25,1
1,0,1,1,43,0,0,0,1,1,0,1,1,0,1,1,0,51.25,2151.60009765625,0
0,0,1,0,59,1,1,1,0,0,1,0,1,1,1,1,0,99.5,5961.10009765625,1
1,0,1,0,23,1,0,0,0,0,1,1,0,0,0,0,2,54.25,1221.550048828125,0
1,0,1,0,72,1,0,2,0,0,0,0,0,0,2,0,0,19.399999618530277,1496.449951171875,0
0,0,1,0,22,1,0,0,1,0,0,1,0,0,1,1,1,56.25,1292.199951171875,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,25.149999618530277,25.149999618530277,0
0,0,0,0,69,1,1,2,0,0,0,0,0,0,2,0,0,23.950000762939453,1713.0999755859375,0
0,0,0,0,50,0,0,0,1,0,0,1,0,0,1,1,3,35.400001525878906,1748.9000244140625,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,25.200000762939453,25.200000762939453,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.0,96.4499969482422,1
1,0,1,0,15,1,0,1,0,1,0,0,0,0,0,0,0,75.3499984741211,1114.550048828125,0
0,0,0,0,31,1,0,2,0,0,0,0,0,0,2,0,0,20.399999618530277,609.0999755859375,0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.149999618530277,20.149999618530277,1
0,0,1,0,66,1,1,1,0,1,1,0,1,1,0,1,1,105.0,7133.25,1
1,0,1,1,0,0,0,0,1,1,1,1,1,0,2,0,1,56.04999923706055,0.0,0
0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,1,1,54.70000076293945,169.4499969482422,1
1,0,0,0,8,1,0,2,0,0,0,0,0,0,2,0,3,20.0,141.60000610351562,0
0,0,1,1,64,1,0,0,1,0,1,0,1,1,1,1,1,73.05000305175781,4688.64990234375,0
1,0,1,0,28,1,0,2,0,0,0,0,0,0,0,0,3,20.5,563.0499877929688,0
1,0,1,0,57,1,1,1,0,0,1,0,1,1,1,1,1,100.75,5985.0,0
1,0,1,1,14,1,1,1,0,0,1,0,0,1,0,1,2,87.25,1258.5999755859375,1
0,0,0,0,19,1,0,2,0,0,0,0,0,0,2,1,3,19.950000762939453,373.5,0
0,0,1,0,10,1,0,1,0,0,0,0,1,0,0,1,2,79.94999694824219,857.2000122070312,1
1,0,1,0,51,0,0,0,0,1,0,0,1,1,0,1,2,49.650001525878906,2553.35009765625,0
1,0,1,0,67,1,1,0,1,1,1,0,0,0,2,0,3,65.6500015258789,4322.85009765625,0
0,0,1,1,11,1,0,2,0,0,0,0,0,0,0,1,2,20.450000762939453,250.8000030517578,0
0,0,1,1,72,0,0,0,1,0,1,1,1,1,2,0,0,60.95000076293945,4549.0498046875,0
0,0,1,1,66,1,0,2,0,0,0,0,0,0,1,1,2,20.350000381469727,1359.5,0
1,0,0,0,18,1,1,1,0,0,0,1,1,0,0,1,2,88.3499984741211,1639.300048828125,1
1,0,0,0,9,1,0,2,0,0,0,0,0,0,0,1,2,19.5,178.85000610351562,0
1,0,0,0,9,1,1,1,0,0,0,0,0,0,0,1,1,75.19999694824219,633.8499755859375,0
0,0,1,0,48,1,1,1,1,1,1,0,1,1,0,1,0,111.4499969482422,5315.10009765625,0
0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,3,70.1500015258789,735.5,0
1,0,0,0,9,1,1,1,0,0,0,0,1,1,0,1,2,94.75,889.9000244140625,1
1,1,0,0,13,1,1,1,0,0,0,0,1,1,0,1,2,95.0500030517578,1290.0,1
0,0,0,0,4,1,1,1,0,1,0,0,0,0,0,0,2,78.44999694824219,330.04998779296875,1
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.19999694824219,237.9499969482422,1
1,0,1,0,72,1,1,0,1,1,1,1,1,1,2,0,0,92.0,6474.39990234375,0
1,0,1,1,51,1,0,0,1,1,1,1,1,1,2,0,1,85.5,4421.9501953125,0
0,0,1,0,59,0,0,0,0,1,0,0,0,1,0,1,0,41.04999923706055,2452.699951171875,1
0,0,1,0,10,1,1,1,0,0,0,0,1,0,0,1,2,85.5999984741211,813.8499755859375,1
0,1,1,0,61,1,1,1,0,1,0,0,0,0,0,1,2,82.1500015258789,4904.85009765625,0
0,0,0,0,54,1,0,1,1,0,1,1,0,0,1,0,2,84.4000015258789,4484.0498046875,0
1,0,0,0,33,1,1,0,1,1,0,0,0,0,0,1,3,60.900001525878906,2033.8499755859373,0
1,0,0,0,27,1,0,2,0,0,0,0,0,0,2,1,0,20.25,538.2000122070312,0
1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2,79.19999694824219,79.19999694824219,1
0,0,0,0,23,1,0,1,0,1,0,0,1,1,0,0,3,95.3000030517578,2192.89990234375,0
0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,3,19.850000381469727,19.850000381469727,0
0,0,1,1,45,1,0,0,1,1,1,1,1,1,2,1,3,84.3499984741211,3858.050048828125,0
1,0,1,1,39,1,0,2,0,0,0,0,0,0,2,1,0,19.850000381469727,854.7999877929688,0
0,0,0,0,5,1,0,0,0,0,1,0,1,1,1,1,3,70.0,347.3999938964844,1
0,0,1,1,72,1,1,0,1,1,1,1,1,0,2,0,0,82.30000305175781,5815.14990234375,0
1,0,1,1,58,1,1,0,0,1,0,0,1,0,0,1,0,66.80000305175781,3970.39990234375,0
1,0,0,0,70,0,0,0,1,1,1,1,0,0,2,1,0,44.59999847412109,3058.14990234375,0
0,0,1,1,61,1,0,1,0,1,0,1,1,1,1,1,0,98.4499969482422,6145.2001953125,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,70.69999694824219,129.1999969482422,0
1,0,1,1,46,1,1,2,0,0,0,0,0,0,1,0,3,24.950000762939453,1165.9000244140625,0
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,49.95000076293945,49.95000076293945,1
1,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,1554.0,1
1,0,0,0,48,1,0,1,1,0,1,1,1,1,2,1,1,102.5,4904.25,0
0,0,0,0,64,1,1,0,0,1,1,1,1,1,2,0,1,86.55000305175781,5632.5498046875,0
0,0,1,1,72,1,1,2,0,0,0,0,0,0,2,0,0,24.299999237060547,1643.25,0
1,0,1,1,12,1,0,0,0,0,1,0,1,0,0,1,1,58.34999847412109,740.5499877929688,0
1,1,1,0,34,1,1,1,0,1,1,0,0,1,0,1,2,94.25,3217.550048828125,1
1,0,1,1,72,1,0,0,1,1,1,0,0,1,2,0,1,68.75,4888.2001953125,0
0,0,1,0,29,1,1,1,0,1,1,0,0,0,0,1,2,85.80000305175781,2440.25,0
0,0,1,1,33,1,0,2,0,0,0,0,0,0,1,0,1,20.100000381469727,620.5499877929688,0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.350000381469727,20.350000381469727,0
1,0,1,1,62,1,1,1,0,1,1,1,1,1,1,1,2,110.8000030517578,6840.9501953125,0
0,0,1,0,41,1,1,0,0,0,1,0,1,1,1,1,2,73.0,3001.199951171875,1
1,0,0,0,64,1,1,1,0,0,1,0,1,1,1,1,1,100.0500030517578,6254.2001953125,1
1,0,0,0,4,1,0,1,0,0,1,0,0,1,0,1,1,82.8499984741211,319.6000061035156,0
1,0,0,0,24,1,1,1,1,0,0,1,0,0,0,1,2,84.3499984741211,1938.050048828125,0
1,0,1,1,14,1,0,2,0,0,0,0,0,0,1,0,3,19.549999237060547,294.5,0
0,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,3,19.950000762939453,58.29999923706055,0
1,1,0,0,4,1,0,1,0,1,1,0,1,1,0,1,1,99.8000030517578,442.8500061035156,1
1,0,0,1,18,0,0,0,0,0,0,0,0,1,0,1,2,35.0,553.0,1
0,0,0,0,8,1,0,0,0,0,0,0,1,1,0,1,2,66.25,546.4500122070312,0
1,0,0,0,35,1,1,2,0,0,0,0,0,0,2,0,0,23.299999237060547,797.0999755859375,0
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,76.0,76.0,1
0,0,0,1,66,1,1,2,0,0,0,0,0,0,2,1,1,25.299999237060547,1673.800048828125,0
0,0,0,1,8,0,0,0,1,0,0,1,0,1,2,1,3,44.54999923706055,343.45001220703125,0
1,0,1,0,71,1,1,1,1,0,1,0,1,1,1,1,1,104.0999984741211,7412.25,0
1,0,1,1,43,1,1,1,0,0,1,0,0,1,0,1,0,92.5500030517578,4039.0,0
1,1,0,0,2,1,1,1,0,0,0,0,1,1,0,1,2,93.8499984741211,170.85000610351562,1
0,1,0,0,29,1,0,1,0,1,1,0,1,1,0,1,0,101.4499969482422,2948.60009765625,0
1,0,1,0,15,1,0,1,0,0,1,0,1,0,0,1,2,84.30000305175781,1308.4000244140625,1
0,0,1,1,65,1,1,1,1,1,1,1,0,0,2,0,1,94.5500030517578,6078.75,0
0,0,0,0,35,1,1,1,0,0,1,1,1,0,0,0,2,95.5,3418.199951171875,0
0,0,0,0,64,1,0,1,1,1,0,0,1,1,1,1,1,100.3000030517578,6603.7998046875,0
1,0,1,1,58,0,0,0,0,0,1,1,1,1,2,1,1,55.5,3166.89990234375,0
1,1,0,0,18,1,0,0,0,1,0,0,0,0,0,1,1,49.84999847412109,865.75,0
0,0,1,1,67,1,1,1,0,1,0,0,0,1,0,1,0,89.55000305175781,6373.10009765625,0
0,0,1,1,63,1,0,2,0,0,0,0,0,0,2,1,3,19.149999618530277,1177.050048828125,0
1,0,1,0,60,1,1,1,0,1,0,0,1,1,0,1,2,99.8000030517578,5985.75,0
0,1,0,0,9,1,1,1,0,0,0,0,0,1,0,1,1,84.4000015258789,732.5,1
1,0,1,1,70,1,1,1,1,1,1,1,1,1,2,1,1,113.0500030517578,7869.0498046875,0
0,0,1,0,15,1,1,1,0,0,1,0,1,1,0,1,2,101.0999984741211,1504.050048828125,1
1,0,0,1,48,1,0,2,0,0,0,0,0,0,1,0,3,19.950000762939453,936.7000122070312,0
0,0,1,0,12,1,0,0,0,0,1,1,1,1,0,1,2,74.1500015258789,741.4000244140625,0
0,1,1,0,71,1,1,1,1,1,1,1,0,0,1,1,2,92.0,6585.2001953125,0
0,1,0,0,44,1,0,1,0,0,1,0,0,0,0,0,2,73.8499984741211,3122.39990234375,0
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,50.45000076293945,50.45000076293945,1
0,0,1,1,45,1,1,2,0,0,0,0,0,0,2,0,3,24.450000762939453,1088.25,0
1,0,0,0,23,1,1,2,0,0,0,0,0,0,1,0,1,24.799999237060547,615.3499755859375,0
1,0,1,0,43,1,1,0,0,0,0,1,1,0,1,1,0,64.8499984741211,2908.199951171875,0
0,0,0,0,35,1,0,2,0,0,0,0,0,0,0,0,0,20.75,739.9000244140625,0
0,0,1,0,9,1,0,0,1,1,0,1,1,0,0,1,3,68.94999694824219,593.8499755859375,0
0,0,0,0,12,1,1,1,0,0,0,1,1,1,0,1,3,99.9499969482422,1132.75,1
1,1,1,0,65,1,1,1,1,1,1,0,1,1,0,1,1,109.4000015258789,7227.4501953125,0
1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,1,2,91.4000015258789,193.6000061035156,1
0,0,0,0,27,1,1,0,0,0,0,0,0,0,0,0,3,49.0,1291.3499755859375,0
1,0,0,0,40,1,0,0,0,0,1,0,0,0,1,1,3,50.25,2023.550048828125,0
